actor_login,event_type,actor_url,num_events,total_events,num_events_pct,num_events_log,num_events_pct_log
justsml,WatchEvent,https://api.github.com/users/justsml,1,39977,2.5014383270380468e-05,0,-11
juvchan,WatchEvent,https://api.github.com/users/juvchan,1,39977,2.5014383270380468e-05,0,-11
juxiangwu,ForkEvent,https://api.github.com/users/juxiangwu,1,39977,2.5014383270380468e-05,0,-11
juzhiyuan,WatchEvent,https://api.github.com/users/juzhiyuan,3,39977,7.50431498111414e-05,1,-9
jvalinsky,WatchEvent,https://api.github.com/users/jvalinsky,1,39977,2.5014383270380468e-05,0,-11
jvrmaia,WatchEvent,https://api.github.com/users/jvrmaia,1,39977,2.5014383270380468e-05,0,-11
jw2249a,ForkEvent,https://api.github.com/users/jw2249a,1,39977,2.5014383270380468e-05,0,-11
jwerle,WatchEvent,https://api.github.com/users/jwerle,1,39977,2.5014383270380468e-05,0,-11
jwgu,ForkEvent,https://api.github.com/users/jwgu,1,39977,2.5014383270380468e-05,0,-11
jwgu,WatchEvent,https://api.github.com/users/jwgu,1,39977,2.5014383270380468e-05,0,-11
jwjohnson314,ForkEvent,https://api.github.com/users/jwjohnson314,1,39977,2.5014383270380468e-05,0,-11
jwjohnson314,WatchEvent,https://api.github.com/users/jwjohnson314,1,39977,2.5014383270380468e-05,0,-11
jwma2012,WatchEvent,https://api.github.com/users/jwma2012,1,39977,2.5014383270380468e-05,0,-11
jwpowell055,WatchEvent,https://api.github.com/users/jwpowell055,1,39977,2.5014383270380468e-05,0,-11
jxstone,ForkEvent,https://api.github.com/users/jxstone,1,39977,2.5014383270380468e-05,0,-11
jxwjasonborne,IssueCommentEvent,https://api.github.com/users/jxwjasonborne,1,39977,2.5014383270380468e-05,0,-11
jxwr,WatchEvent,https://api.github.com/users/jxwr,1,39977,2.5014383270380468e-05,0,-11
jy723,WatchEvent,https://api.github.com/users/jy723,2,39977,5.0028766540760936e-05,1,-10
jybjybjyb,ForkEvent,https://api.github.com/users/jybjybjyb,2,39977,5.0028766540760936e-05,1,-10
jybjybjyb,WatchEvent,https://api.github.com/users/jybjybjyb,1,39977,2.5014383270380468e-05,0,-11
jychoi84,WatchEvent,https://api.github.com/users/jychoi84,1,39977,2.5014383270380468e-05,0,-11
jyegerlehner,IssueCommentEvent,https://api.github.com/users/jyegerlehner,1,39977,2.5014383270380468e-05,0,-11
jyfcrw,WatchEvent,https://api.github.com/users/jyfcrw,1,39977,2.5014383270380468e-05,0,-11
jyotilakra92,ForkEvent,https://api.github.com/users/jyotilakra92,1,39977,2.5014383270380468e-05,0,-11
jyotilakra92,IssueCommentEvent,https://api.github.com/users/jyotilakra92,1,39977,2.5014383270380468e-05,0,-11
jyotilakra92,PullRequestEvent,https://api.github.com/users/jyotilakra92,1,39977,2.5014383270380468e-05,0,-11
jyotilakra92,WatchEvent,https://api.github.com/users/jyotilakra92,1,39977,2.5014383270380468e-05,0,-11
jyzhang-bjtu,ForkEvent,https://api.github.com/users/jyzhang-bjtu,1,39977,2.5014383270380468e-05,0,-11
jyzhang-bjtu,WatchEvent,https://api.github.com/users/jyzhang-bjtu,1,39977,2.5014383270380468e-05,0,-11
jz3707,ForkEvent,https://api.github.com/users/jz3707,1,39977,2.5014383270380468e-05,0,-11
jzcjedu,WatchEvent,https://api.github.com/users/jzcjedu,1,39977,2.5014383270380468e-05,0,-11
jzd2010,ForkEvent,https://api.github.com/users/jzd2010,1,39977,2.5014383270380468e-05,0,-11
jzd2010,WatchEvent,https://api.github.com/users/jzd2010,1,39977,2.5014383270380468e-05,0,-11
jzxx,ForkEvent,https://api.github.com/users/jzxx,1,39977,2.5014383270380468e-05,0,-11
jzxx,IssueCommentEvent,https://api.github.com/users/jzxx,1,39977,2.5014383270380468e-05,0,-11
jzxx,IssuesEvent,https://api.github.com/users/jzxx,2,39977,5.0028766540760936e-05,1,-10
jzxx,WatchEvent,https://api.github.com/users/jzxx,1,39977,2.5014383270380468e-05,0,-11
k-hashimoto,IssueCommentEvent,https://api.github.com/users/k-hashimoto,3,39977,7.50431498111414e-05,1,-9
k-hashimoto,IssuesEvent,https://api.github.com/users/k-hashimoto,1,39977,2.5014383270380468e-05,0,-11
k3karthic,WatchEvent,https://api.github.com/users/k3karthic,1,39977,2.5014383270380468e-05,0,-11
k4hoo,WatchEvent,https://api.github.com/users/k4hoo,1,39977,2.5014383270380468e-05,0,-11
kaainet,WatchEvent,https://api.github.com/users/kaainet,1,39977,2.5014383270380468e-05,0,-11
kaare-mikkelsen,IssuesEvent,https://api.github.com/users/kaare-mikkelsen,1,39977,2.5014383270380468e-05,0,-11
kadeng,ForkEvent,https://api.github.com/users/kadeng,1,39977,2.5014383270380468e-05,0,-11
kadeng,IssueCommentEvent,https://api.github.com/users/kadeng,12,39977,0.00030017259924456562,2,-8
kadeng,PullRequestEvent,https://api.github.com/users/kadeng,6,39977,0.00015008629962228281,2,-9
kaeb,WatchEvent,https://api.github.com/users/kaeb,1,39977,2.5014383270380468e-05,0,-11
kael777,WatchEvent,https://api.github.com/users/kael777,1,39977,2.5014383270380468e-05,0,-11
kafkafield,WatchEvent,https://api.github.com/users/kafkafield,1,39977,2.5014383270380468e-05,0,-11
kafluette,WatchEvent,https://api.github.com/users/kafluette,1,39977,2.5014383270380468e-05,0,-11
kagami-c,WatchEvent,https://api.github.com/users/kagami-c,1,39977,2.5014383270380468e-05,0,-11
kahitomi,WatchEvent,https://api.github.com/users/kahitomi,1,39977,2.5014383270380468e-05,0,-11
kahne,WatchEvent,https://api.github.com/users/kahne,1,39977,2.5014383270380468e-05,0,-11
kahunamoore,WatchEvent,https://api.github.com/users/kahunamoore,1,39977,2.5014383270380468e-05,0,-11
kai-zhong,WatchEvent,https://api.github.com/users/kai-zhong,1,39977,2.5014383270380468e-05,0,-11
kai94,WatchEvent,https://api.github.com/users/kai94,1,39977,2.5014383270380468e-05,0,-11
kaid,WatchEvent,https://api.github.com/users/kaid,1,39977,2.5014383270380468e-05,0,-11
kaiix,WatchEvent,https://api.github.com/users/kaiix,1,39977,2.5014383270380468e-05,0,-11
kailashahirwar,WatchEvent,https://api.github.com/users/kailashahirwar,1,39977,2.5014383270380468e-05,0,-11
kaiping,ForkEvent,https://api.github.com/users/kaiping,1,39977,2.5014383270380468e-05,0,-11
kairen,WatchEvent,https://api.github.com/users/kairen,1,39977,2.5014383270380468e-05,0,-11
kaixinbuyu,WatchEvent,https://api.github.com/users/kaixinbuyu,1,39977,2.5014383270380468e-05,0,-11
kaiyuzhao,ForkEvent,https://api.github.com/users/kaiyuzhao,1,39977,2.5014383270380468e-05,0,-11
kaiyuzhao,WatchEvent,https://api.github.com/users/kaiyuzhao,1,39977,2.5014383270380468e-05,0,-11
kaizeonwong,ForkEvent,https://api.github.com/users/kaizeonwong,1,39977,2.5014383270380468e-05,0,-11
kakamessi99,ForkEvent,https://api.github.com/users/kakamessi99,1,39977,2.5014383270380468e-05,0,-11
kakamessi99,WatchEvent,https://api.github.com/users/kakamessi99,1,39977,2.5014383270380468e-05,0,-11
kakaroto2,ForkEvent,https://api.github.com/users/kakaroto2,1,39977,2.5014383270380468e-05,0,-11
kakaxi2shi,ForkEvent,https://api.github.com/users/kakaxi2shi,1,39977,2.5014383270380468e-05,0,-11
kakkoyun,WatchEvent,https://api.github.com/users/kakkoyun,1,39977,2.5014383270380468e-05,0,-11
kalaidin,WatchEvent,https://api.github.com/users/kalaidin,1,39977,2.5014383270380468e-05,0,-11
kaleidoscopical,ForkEvent,https://api.github.com/users/kaleidoscopical,2,39977,5.0028766540760936e-05,1,-10
kaleidoscopical,IssueCommentEvent,https://api.github.com/users/kaleidoscopical,1,39977,2.5014383270380468e-05,0,-11
kaleidoscopical,PullRequestEvent,https://api.github.com/users/kaleidoscopical,2,39977,5.0028766540760936e-05,1,-10
kaleidoscopical,WatchEvent,https://api.github.com/users/kaleidoscopical,1,39977,2.5014383270380468e-05,0,-11
kalyanp,ForkEvent,https://api.github.com/users/kalyanp,1,39977,2.5014383270380468e-05,0,-11
kalyanp,WatchEvent,https://api.github.com/users/kalyanp,1,39977,2.5014383270380468e-05,0,-11
kamikat,WatchEvent,https://api.github.com/users/kamikat,1,39977,2.5014383270380468e-05,0,-11
kamo-naoyuki,WatchEvent,https://api.github.com/users/kamo-naoyuki,1,39977,2.5014383270380468e-05,0,-11
kamoljan,WatchEvent,https://api.github.com/users/kamoljan,1,39977,2.5014383270380468e-05,0,-11
kamuichan80,WatchEvent,https://api.github.com/users/kamuichan80,1,39977,2.5014383270380468e-05,0,-11
kandycs,IssueCommentEvent,https://api.github.com/users/kandycs,4,39977,0.00010005753308152187,1,-9
kandycs,IssuesEvent,https://api.github.com/users/kandycs,5,39977,0.00012507191635190235,2,-9
kaneuchi-ho,WatchEvent,https://api.github.com/users/kaneuchi-ho,1,39977,2.5014383270380468e-05,0,-11
kangkot,WatchEvent,https://api.github.com/users/kangkot,1,39977,2.5014383270380468e-05,0,-11
kangliqiang,WatchEvent,https://api.github.com/users/kangliqiang,1,39977,2.5014383270380468e-05,0,-11
kangxinrong,ForkEvent,https://api.github.com/users/kangxinrong,1,39977,2.5014383270380468e-05,0,-11
kanihal,WatchEvent,https://api.github.com/users/kanihal,1,39977,2.5014383270380468e-05,0,-11
kanshuzhi,ForkEvent,https://api.github.com/users/kanshuzhi,1,39977,2.5014383270380468e-05,0,-11
kaptoxic,WatchEvent,https://api.github.com/users/kaptoxic,1,39977,2.5014383270380468e-05,0,-11
karandesai-96,WatchEvent,https://api.github.com/users/karandesai-96,1,39977,2.5014383270380468e-05,0,-11
karenyun,WatchEvent,https://api.github.com/users/karenyun,1,39977,2.5014383270380468e-05,0,-11
karenyyng,WatchEvent,https://api.github.com/users/karenyyng,1,39977,2.5014383270380468e-05,0,-11
karesti,WatchEvent,https://api.github.com/users/karesti,1,39977,2.5014383270380468e-05,0,-11
karinaflor,ForkEvent,https://api.github.com/users/karinaflor,1,39977,2.5014383270380468e-05,0,-11
karishmamalkan,ForkEvent,https://api.github.com/users/karishmamalkan,1,39977,2.5014383270380468e-05,0,-11
karishmamalkan,IssueCommentEvent,https://api.github.com/users/karishmamalkan,2,39977,5.0028766540760936e-05,1,-10
karminski,WatchEvent,https://api.github.com/users/karminski,1,39977,2.5014383270380468e-05,0,-11
karoldvl,WatchEvent,https://api.github.com/users/karoldvl,1,39977,2.5014383270380468e-05,0,-11
karthikshivaram24,WatchEvent,https://api.github.com/users/karthikshivaram24,1,39977,2.5014383270380468e-05,0,-11
kasajei,WatchEvent,https://api.github.com/users/kasajei,1,39977,2.5014383270380468e-05,0,-11
kasandell,WatchEvent,https://api.github.com/users/kasandell,2,39977,5.0028766540760936e-05,1,-10
kasikasi2014,ForkEvent,https://api.github.com/users/kasikasi2014,1,39977,2.5014383270380468e-05,0,-11
katanaxu,IssueCommentEvent,https://api.github.com/users/katanaxu,1,39977,2.5014383270380468e-05,0,-11
katanaxu,IssuesEvent,https://api.github.com/users/katanaxu,1,39977,2.5014383270380468e-05,0,-11
kate-crosby,IssueCommentEvent,https://api.github.com/users/kate-crosby,1,39977,2.5014383270380468e-05,0,-11
kate-crosby,IssuesEvent,https://api.github.com/users/kate-crosby,2,39977,5.0028766540760936e-05,1,-10
kathrynhjkim,WatchEvent,https://api.github.com/users/kathrynhjkim,1,39977,2.5014383270380468e-05,0,-11
katsuyoo,ForkEvent,https://api.github.com/users/katsuyoo,1,39977,2.5014383270380468e-05,0,-11
katsuyoo,WatchEvent,https://api.github.com/users/katsuyoo,1,39977,2.5014383270380468e-05,0,-11
kaytie,WatchEvent,https://api.github.com/users/kaytie,1,39977,2.5014383270380468e-05,0,-11
kaz080,WatchEvent,https://api.github.com/users/kaz080,1,39977,2.5014383270380468e-05,0,-11
kazuhayase,WatchEvent,https://api.github.com/users/kazuhayase,1,39977,2.5014383270380468e-05,0,-11
kazuto1011,WatchEvent,https://api.github.com/users/kazuto1011,1,39977,2.5014383270380468e-05,0,-11
kbinani,WatchEvent,https://api.github.com/users/kbinani,1,39977,2.5014383270380468e-05,0,-11
kbyran,ForkEvent,https://api.github.com/users/kbyran,1,39977,2.5014383270380468e-05,0,-11
kbyran,WatchEvent,https://api.github.com/users/kbyran,2,39977,5.0028766540760936e-05,1,-10
kcbighuge,WatchEvent,https://api.github.com/users/kcbighuge,1,39977,2.5014383270380468e-05,0,-11
kcc237,ForkEvent,https://api.github.com/users/kcc237,1,39977,2.5014383270380468e-05,0,-11
kcc237,WatchEvent,https://api.github.com/users/kcc237,1,39977,2.5014383270380468e-05,0,-11
kcviuas,WatchEvent,https://api.github.com/users/kcviuas,1,39977,2.5014383270380468e-05,0,-11
kd7uns,WatchEvent,https://api.github.com/users/kd7uns,1,39977,2.5014383270380468e-05,0,-11
kdplus,WatchEvent,https://api.github.com/users/kdplus,1,39977,2.5014383270380468e-05,0,-11
kduy,WatchEvent,https://api.github.com/users/kduy,1,39977,2.5014383270380468e-05,0,-11
kdxing,WatchEvent,https://api.github.com/users/kdxing,1,39977,2.5014383270380468e-05,0,-11
kdxtb,WatchEvent,https://api.github.com/users/kdxtb,1,39977,2.5014383270380468e-05,0,-11
kebai613,WatchEvent,https://api.github.com/users/kebai613,1,39977,2.5014383270380468e-05,0,-11
kebot,WatchEvent,https://api.github.com/users/kebot,2,39977,5.0028766540760936e-05,1,-10
kecookier,WatchEvent,https://api.github.com/users/kecookier,1,39977,2.5014383270380468e-05,0,-11
keddelzz,WatchEvent,https://api.github.com/users/keddelzz,1,39977,2.5014383270380468e-05,0,-11
keeganmccallum,WatchEvent,https://api.github.com/users/keeganmccallum,1,39977,2.5014383270380468e-05,0,-11
keekun,WatchEvent,https://api.github.com/users/keekun,1,39977,2.5014383270380468e-05,0,-11
keenyang,WatchEvent,https://api.github.com/users/keenyang,1,39977,2.5014383270380468e-05,0,-11
keepsimplefocus,WatchEvent,https://api.github.com/users/keepsimplefocus,1,39977,2.5014383270380468e-05,0,-11
keiohta,WatchEvent,https://api.github.com/users/keiohta,1,39977,2.5014383270380468e-05,0,-11
keirh360,WatchEvent,https://api.github.com/users/keirh360,1,39977,2.5014383270380468e-05,0,-11
keith360,ForkEvent,https://api.github.com/users/keith360,1,39977,2.5014383270380468e-05,0,-11
keithchambers,WatchEvent,https://api.github.com/users/keithchambers,1,39977,2.5014383270380468e-05,0,-11
kekedan,ForkEvent,https://api.github.com/users/kekedan,1,39977,2.5014383270380468e-05,0,-11
kekedan,WatchEvent,https://api.github.com/users/kekedan,1,39977,2.5014383270380468e-05,0,-11
kelcyzhang,IssueCommentEvent,https://api.github.com/users/kelcyzhang,1,39977,2.5014383270380468e-05,0,-11
kelcyzhang,IssuesEvent,https://api.github.com/users/kelcyzhang,1,39977,2.5014383270380468e-05,0,-11
kelly-lxg,IssueCommentEvent,https://api.github.com/users/kelly-lxg,3,39977,7.50431498111414e-05,1,-9
keloli,WatchEvent,https://api.github.com/users/keloli,2,39977,5.0028766540760936e-05,1,-10
kelvins22,WatchEvent,https://api.github.com/users/kelvins22,1,39977,2.5014383270380468e-05,0,-11
kelvmg,WatchEvent,https://api.github.com/users/kelvmg,1,39977,2.5014383270380468e-05,0,-11
kemey188,WatchEvent,https://api.github.com/users/kemey188,1,39977,2.5014383270380468e-05,0,-11
ken2576,WatchEvent,https://api.github.com/users/ken2576,1,39977,2.5014383270380468e-05,0,-11
kenguish,WatchEvent,https://api.github.com/users/kenguish,1,39977,2.5014383270380468e-05,0,-11
kennycason,WatchEvent,https://api.github.com/users/kennycason,1,39977,2.5014383270380468e-05,0,-11
kensaem,IssueCommentEvent,https://api.github.com/users/kensaem,1,39977,2.5014383270380468e-05,0,-11
kenu,WatchEvent,https://api.github.com/users/kenu,1,39977,2.5014383270380468e-05,0,-11
kenuyx,WatchEvent,https://api.github.com/users/kenuyx,1,39977,2.5014383270380468e-05,0,-11
kenyeung128,WatchEvent,https://api.github.com/users/kenyeung128,1,39977,2.5014383270380468e-05,0,-11
kenyonduan,WatchEvent,https://api.github.com/users/kenyonduan,1,39977,2.5014383270380468e-05,0,-11
kenzotakahashi,WatchEvent,https://api.github.com/users/kenzotakahashi,1,39977,2.5014383270380468e-05,0,-11
keon,WatchEvent,https://api.github.com/users/keon,1,39977,2.5014383270380468e-05,0,-11
kernel8liang,IssueCommentEvent,https://api.github.com/users/kernel8liang,37,39977,0.00092553218100407736,4,-7
kernel8liang,IssuesEvent,https://api.github.com/users/kernel8liang,23,39977,0.00057533081521875078,3,-7
kernel8liang,PullRequestEvent,https://api.github.com/users/kernel8liang,3,39977,7.50431498111414e-05,1,-9
kernel8liang,PullRequestReviewCommentEvent,https://api.github.com/users/kernel8liang,3,39977,7.50431498111414e-05,1,-9
kernel8liang,WatchEvent,https://api.github.com/users/kernel8liang,1,39977,2.5014383270380468e-05,0,-11
keroro824,ForkEvent,https://api.github.com/users/keroro824,1,39977,2.5014383270380468e-05,0,-11
kerryjj,WatchEvent,https://api.github.com/users/kerryjj,1,39977,2.5014383270380468e-05,0,-11
kerwinJ,ForkEvent,https://api.github.com/users/kerwinJ,1,39977,2.5014383270380468e-05,0,-11
keskarnitish,WatchEvent,https://api.github.com/users/keskarnitish,2,39977,5.0028766540760936e-05,1,-10
keuv-grvl,WatchEvent,https://api.github.com/users/keuv-grvl,1,39977,2.5014383270380468e-05,0,-11
kevanchao,WatchEvent,https://api.github.com/users/kevanchao,1,39977,2.5014383270380468e-05,0,-11
kevin-14,ForkEvent,https://api.github.com/users/kevin-14,1,39977,2.5014383270380468e-05,0,-11
kevin-keraudren,WatchEvent,https://api.github.com/users/kevin-keraudren,1,39977,2.5014383270380468e-05,0,-11
kevin-patel,WatchEvent,https://api.github.com/users/kevin-patel,1,39977,2.5014383270380468e-05,0,-11
kevin-xw,WatchEvent,https://api.github.com/users/kevin-xw,1,39977,2.5014383270380468e-05,0,-11
kevin-zhanglf,WatchEvent,https://api.github.com/users/kevin-zhanglf,1,39977,2.5014383270380468e-05,0,-11
kevin4fly,WatchEvent,https://api.github.com/users/kevin4fly,1,39977,2.5014383270380468e-05,0,-11
kevincha,WatchEvent,https://api.github.com/users/kevincha,1,39977,2.5014383270380468e-05,0,-11
kevinchai,WatchEvent,https://api.github.com/users/kevinchai,1,39977,2.5014383270380468e-05,0,-11
kevinchenkai,WatchEvent,https://api.github.com/users/kevinchenkai,1,39977,2.5014383270380468e-05,0,-11
kevindeasis,WatchEvent,https://api.github.com/users/kevindeasis,1,39977,2.5014383270380468e-05,0,-11
kevinew,ForkEvent,https://api.github.com/users/kevinew,1,39977,2.5014383270380468e-05,0,-11
kevingbwu,WatchEvent,https://api.github.com/users/kevingbwu,1,39977,2.5014383270380468e-05,0,-11
kevingo,WatchEvent,https://api.github.com/users/kevingo,1,39977,2.5014383270380468e-05,0,-11
kevinhjk,WatchEvent,https://api.github.com/users/kevinhjk,1,39977,2.5014383270380468e-05,0,-11
kevinking,WatchEvent,https://api.github.com/users/kevinking,1,39977,2.5014383270380468e-05,0,-11
kevinmcalear,WatchEvent,https://api.github.com/users/kevinmcalear,1,39977,2.5014383270380468e-05,0,-11
kevinmcguinness,WatchEvent,https://api.github.com/users/kevinmcguinness,1,39977,2.5014383270380468e-05,0,-11
kevinmtian,ForkEvent,https://api.github.com/users/kevinmtian,1,39977,2.5014383270380468e-05,0,-11
kevinstar9527,WatchEvent,https://api.github.com/users/kevinstar9527,1,39977,2.5014383270380468e-05,0,-11
kevinthesun,CommitCommentEvent,https://api.github.com/users/kevinthesun,1,39977,2.5014383270380468e-05,0,-11
kevinthesun,ForkEvent,https://api.github.com/users/kevinthesun,1,39977,2.5014383270380468e-05,0,-11
kevinthesun,IssueCommentEvent,https://api.github.com/users/kevinthesun,85,39977,0.00212622257798234,4,-6
kevinthesun,IssuesEvent,https://api.github.com/users/kevinthesun,9,39977,0.00022512944943342423,2,-8
kevinthesun,PullRequestEvent,https://api.github.com/users/kevinthesun,76,39977,0.0019010931285489156,4,-6
kevinthesun,PullRequestReviewCommentEvent,https://api.github.com/users/kevinthesun,7,39977,0.00017510068289266329,2,-9
kevinthesun,WatchEvent,https://api.github.com/users/kevinthesun,1,39977,2.5014383270380468e-05,0,-11
kevinxhan,WatchEvent,https://api.github.com/users/kevinxhan,1,39977,2.5014383270380468e-05,0,-11
kevinzb1970,ForkEvent,https://api.github.com/users/kevinzb1970,1,39977,2.5014383270380468e-05,0,-11
kevinzsd,ForkEvent,https://api.github.com/users/kevinzsd,1,39977,2.5014383270380468e-05,0,-11
kevinzsd,WatchEvent,https://api.github.com/users/kevinzsd,1,39977,2.5014383270380468e-05,0,-11
kexanie,WatchEvent,https://api.github.com/users/kexanie,1,39977,2.5014383270380468e-05,0,-11
kexul,IssueCommentEvent,https://api.github.com/users/kexul,2,39977,5.0028766540760936e-05,1,-10
kexul,IssuesEvent,https://api.github.com/users/kexul,2,39977,5.0028766540760936e-05,1,-10
keyunluo,WatchEvent,https://api.github.com/users/keyunluo,1,39977,2.5014383270380468e-05,0,-11
kgene521,WatchEvent,https://api.github.com/users/kgene521,1,39977,2.5014383270380468e-05,0,-11
kgrodzicki,WatchEvent,https://api.github.com/users/kgrodzicki,1,39977,2.5014383270380468e-05,0,-11
kgurnani96,WatchEvent,https://api.github.com/users/kgurnani96,1,39977,2.5014383270380468e-05,0,-11
kh9n,WatchEvent,https://api.github.com/users/kh9n,1,39977,2.5014383270380468e-05,0,-11
khalida,ForkEvent,https://api.github.com/users/khalida,1,39977,2.5014383270380468e-05,0,-11
khalida,IssueCommentEvent,https://api.github.com/users/khalida,13,39977,0.00032518698251494607,3,-8
khalida,IssuesEvent,https://api.github.com/users/khalida,3,39977,7.50431498111414e-05,1,-9
khannedy,WatchEvent,https://api.github.com/users/khannedy,1,39977,2.5014383270380468e-05,0,-11
khcs,WatchEvent,https://api.github.com/users/khcs,1,39977,2.5014383270380468e-05,0,-11
khdadashzadeh,WatchEvent,https://api.github.com/users/khdadashzadeh,1,39977,2.5014383270380468e-05,0,-11
khellan,WatchEvent,https://api.github.com/users/khellan,1,39977,2.5014383270380468e-05,0,-11
khemanta,IssueCommentEvent,https://api.github.com/users/khemanta,1,39977,2.5014383270380468e-05,0,-11
khlee95,ForkEvent,https://api.github.com/users/khlee95,1,39977,2.5014383270380468e-05,0,-11
khowarizmi,WatchEvent,https://api.github.com/users/khowarizmi,1,39977,2.5014383270380468e-05,0,-11
khudebhakti,IssuesEvent,https://api.github.com/users/khudebhakti,1,39977,2.5014383270380468e-05,0,-11
kia-ctw,WatchEvent,https://api.github.com/users/kia-ctw,1,39977,2.5014383270380468e-05,0,-11
kiaeisinga,ForkEvent,https://api.github.com/users/kiaeisinga,1,39977,2.5014383270380468e-05,0,-11
kiaeisinga,WatchEvent,https://api.github.com/users/kiaeisinga,1,39977,2.5014383270380468e-05,0,-11
kice,ForkEvent,https://api.github.com/users/kice,1,39977,2.5014383270380468e-05,0,-11
kice,IssueCommentEvent,https://api.github.com/users/kice,11,39977,0.00027515821597418516,2,-8
kice,IssuesEvent,https://api.github.com/users/kice,3,39977,7.50431498111414e-05,1,-9
kice,PullRequestEvent,https://api.github.com/users/kice,1,39977,2.5014383270380468e-05,0,-11
kice,WatchEvent,https://api.github.com/users/kice,1,39977,2.5014383270380468e-05,0,-11
kicool,WatchEvent,https://api.github.com/users/kicool,1,39977,2.5014383270380468e-05,0,-11
kidapu,WatchEvent,https://api.github.com/users/kidapu,1,39977,2.5014383270380468e-05,0,-11
kiddjacky,ForkEvent,https://api.github.com/users/kiddjacky,1,39977,2.5014383270380468e-05,0,-11
kiddnoke,WatchEvent,https://api.github.com/users/kiddnoke,1,39977,2.5014383270380468e-05,0,-11
kigster,WatchEvent,https://api.github.com/users/kigster,1,39977,2.5014383270380468e-05,0,-11
kikoqiu,ForkEvent,https://api.github.com/users/kikoqiu,1,39977,2.5014383270380468e-05,0,-11
kikoqiu,IssueCommentEvent,https://api.github.com/users/kikoqiu,5,39977,0.00012507191635190235,2,-9
kikoqiu,PullRequestEvent,https://api.github.com/users/kikoqiu,1,39977,2.5014383270380468e-05,0,-11
kikoqiu,WatchEvent,https://api.github.com/users/kikoqiu,1,39977,2.5014383270380468e-05,0,-11
kilient,WatchEvent,https://api.github.com/users/kilient,1,39977,2.5014383270380468e-05,0,-11
killapper,WatchEvent,https://api.github.com/users/killapper,1,39977,2.5014383270380468e-05,0,-11
killwing,WatchEvent,https://api.github.com/users/killwing,1,39977,2.5014383270380468e-05,0,-11
kimg1234,WatchEvent,https://api.github.com/users/kimg1234,1,39977,2.5014383270380468e-05,0,-11
kiminh,WatchEvent,https://api.github.com/users/kiminh,1,39977,2.5014383270380468e-05,0,-11
kimino,ForkEvent,https://api.github.com/users/kimino,1,39977,2.5014383270380468e-05,0,-11
kimino,WatchEvent,https://api.github.com/users/kimino,1,39977,2.5014383270380468e-05,0,-11
kimsungwhee,WatchEvent,https://api.github.com/users/kimsungwhee,1,39977,2.5014383270380468e-05,0,-11
kindlychung,WatchEvent,https://api.github.com/users/kindlychung,1,39977,2.5014383270380468e-05,0,-11
kindruth,PullRequestEvent,https://api.github.com/users/kindruth,1,39977,2.5014383270380468e-05,0,-11
king6cong,WatchEvent,https://api.github.com/users/king6cong,1,39977,2.5014383270380468e-05,0,-11
kingbase,WatchEvent,https://api.github.com/users/kingbase,1,39977,2.5014383270380468e-05,0,-11
kingchenbin,WatchEvent,https://api.github.com/users/kingchenbin,1,39977,2.5014383270380468e-05,0,-11
kingcons,WatchEvent,https://api.github.com/users/kingcons,1,39977,2.5014383270380468e-05,0,-11
kingder,ForkEvent,https://api.github.com/users/kingder,1,39977,2.5014383270380468e-05,0,-11
kingder,IssueCommentEvent,https://api.github.com/users/kingder,3,39977,7.50431498111414e-05,1,-9
kingder,IssuesEvent,https://api.github.com/users/kingder,3,39977,7.50431498111414e-05,1,-9
kingkastle,WatchEvent,https://api.github.com/users/kingkastle,1,39977,2.5014383270380468e-05,0,-11
kinglcc,ForkEvent,https://api.github.com/users/kinglcc,1,39977,2.5014383270380468e-05,0,-11
kingofhawks,WatchEvent,https://api.github.com/users/kingofhawks,1,39977,2.5014383270380468e-05,0,-11
kingofoz,IssueCommentEvent,https://api.github.com/users/kingofoz,1,39977,2.5014383270380468e-05,0,-11
kingvision,IssueCommentEvent,https://api.github.com/users/kingvision,2,39977,5.0028766540760936e-05,1,-10
kingvision,IssuesEvent,https://api.github.com/users/kingvision,2,39977,5.0028766540760936e-05,1,-10
kingvision,WatchEvent,https://api.github.com/users/kingvision,1,39977,2.5014383270380468e-05,0,-11
kingwenChen,ForkEvent,https://api.github.com/users/kingwenChen,1,39977,2.5014383270380468e-05,0,-11
kingwinchan,WatchEvent,https://api.github.com/users/kingwinchan,1,39977,2.5014383270380468e-05,0,-11
kinnan786,WatchEvent,https://api.github.com/users/kinnan786,1,39977,2.5014383270380468e-05,0,-11
kiseok7,WatchEvent,https://api.github.com/users/kiseok7,1,39977,2.5014383270380468e-05,0,-11
kishoreabhishek,IssueCommentEvent,https://api.github.com/users/kishoreabhishek,3,39977,7.50431498111414e-05,1,-9
kishoreabhishek,IssuesEvent,https://api.github.com/users/kishoreabhishek,2,39977,5.0028766540760936e-05,1,-10
kiss187,WatchEvent,https://api.github.com/users/kiss187,1,39977,2.5014383270380468e-05,0,-11
kiszk,WatchEvent,https://api.github.com/users/kiszk,1,39977,2.5014383270380468e-05,0,-11
kites520,IssuesEvent,https://api.github.com/users/kites520,3,39977,7.50431498111414e-05,1,-9
kithan,WatchEvent,https://api.github.com/users/kithan,1,39977,2.5014383270380468e-05,0,-11
kitianFresh,WatchEvent,https://api.github.com/users/kitianFresh,1,39977,2.5014383270380468e-05,0,-11
